data_partition,dataset,flip_ratio,label_noise,roc_upu,ap_upu,f1_upu,f1_ci_upu,f1_max_upu,roc_nnpu,ap_nnpu,f1_nnpu,f1_ci_nnpu,f1_max_nnpu,roc_imbnnpu,ap_imbnnpu,f1_imbnnpu,f1_ci_imbnnpu,f1_max_imbnnpu,roc_dt_hd,ap_dt_hd,f1_dt_hd,f1_ci_dt_hd,f1_max_dt_hd,roc_dt_puhd,ap_dt_puhd,f1_dt_puhd,f1_ci_dt_puhd,f1_max_dt_puhd,roc_rf,ap_rf,f1_rf,f1_ci_rf,f1_max_rf,roc_rf_puhd,ap_rf_puhd,f1_rf_puhd,f1_ci_rf_puhd,f1_max_rf_puhd,roc_srf_puhd,ap_srf_puhd,f1_srf_puhd,f1_ci_srf_puhd,f1_max_srf_puhd,roc_pubag,ap_pubag,f1_pubag,f1_ci_pubag,f1_max_pubag,roc_elkno,ap_elkno,f1_elkno,f1_ci_elkno,f1_max_elkno,roc_spyem,ap_spyem,f1_spyem,f1_ci_spyem,f1_max_spyem,roc_rnkpr,ap_rnkpr,f1_rnkpr,f1_ci_rnkpr,f1_max_rnkpr,roc_welog,ap_welog,f1_welog,f1_ci_welog,f1_max_welog
16,korean5,0.75,uniform,0.838567059,0.549383754,0.684931507,0.632911392,0.704225352,0.843729089,0.615186671,0.380952381,0.56,0.581818182,0.856897046,0.60161941,0.210526316,0.489795918,0.676470588,0.81746487,0.629561252,0.166666667,0.763636364,0.763636364,0.857327215,0.558947799,0,0.738461538,0.738461538,0.870997037,0.502201977,0.3,0.47826087,0.552631579,0.84399197,0.418351001,0,0.438356164,0.475,0.801476914,0.419484268,0.263157895,0.452380952,0.491803279,0.644823631,0.121080504,0.118918919,0.1,0.247191011,0.502819998,0.049436312,0,0,0,0.883926011,0.665322711,0.694444444,0.675675676,0.695652174,0.596883663,0.072281702,0.104651163,0.108108108,0.135802469,0.602714846,0.072599286,0.114832536,0.093587522,0.141025641
16,mammography,0.25,uniform,0.946345685,0.758504013,0.7,0.578431373,0.710526316,0.939410044,0.722406668,0.60952381,0.684210526,0.72,0.949748903,0.724903576,0.635514019,0.62195122,0.708661417,0.861077523,0.612921396,0.660869565,0.375,0.660869565,0.86568747,0.492212685,0.568627451,0.34591195,0.568627451,0.951079961,0.707391077,0.662068966,0.089552239,0.676923077,0.948549488,0.775075138,0.556701031,0.45229682,0.715447154,0.927169673,0.744531154,0.660550459,0.371257485,0.705882353,0.933186251,0.280576428,0.273318872,0.165621079,0.45,0.94789371,0.62698009,0,0,0.045602606,0.924700146,0.338905222,0.236,0.137214137,0.292428198,0.9378157,0.636755096,0.666666667,0.234862385,0.68852459,0.942159922,0.59503489,0.294252874,0.05058651,0.651162791
16,mammography,0.5,uniform,0.876552901,0.663391422,0.680851064,0.525252525,0.698630137,0.923135056,0.679096455,0.456521739,0.676470588,0.68,0.95411019,0.702102608,0.4,0.67114094,0.7,0.792925402,0.463903839,0.133333333,0.302469136,0.548148148,0.795019503,0.560683083,0.603773585,0.30625,0.618181818,0.955977572,0.645991535,0.554621849,0.275720165,0.620155039,0.939127255,0.710495445,0.181818182,0.469135802,0.709677419,0.929902487,0.698306272,0.367816092,0.442028986,0.671755725,0.953113116,0.294084015,0.248565966,0.154721274,0.46090535,0.956440761,0.644557862,0.055555556,0.388157895,0.617886179,0.931930765,0.421289849,0.280193237,0.163366337,0.340557276,0.959551438,0.673863373,0.65,0.26,0.666666667,0.956377377,0.612963046,0.287640449,0.056338028,0.65625
16,mammography,0.75,uniform,0.717471965,0.413208303,0.520547945,0.365296804,0.541353383,0.84112628,0.47347063,0.157894737,0.444444444,0.476190476,0.913842028,0.570706496,0.108108108,0.492063492,0.565789474,0.732757192,0.353456949,0,0.4,0.436363636,0.780972696,0.383783227,0,0.512820513,0.512820513,0.912206241,0.536513478,0.40776699,0.226211849,0.530612245,0.883166748,0.603919976,0,0.577777778,0.577777778,0.911977084,0.616512334,0.133333333,0.541871921,0.612716763,0.949921989,0.419732382,0.286995516,0.129158513,0.593406593,0.874700146,0.487969757,0,0,0.105263158,0.936684544,0.423622055,0.336283186,0.217755444,0.412955466,0.932491468,0.647889368,0.644628099,0.243614931,0.666666667,0.933022916,0.567441673,0.292682927,0.051417769,0.631578947
16,pizzacutter1,0.25,uniform,0.610655738,0.265192816,0.25,0.235294118,0.303030303,0.629098361,0.308171402,0.210526316,0.25,0.358974359,0.630464481,0.288162687,0.19047619,0.333333333,0.344827586,0.678961749,0.192605125,0.272727273,0.260869565,0.272727273,0.598360656,0.135965542,0.19047619,0.206896552,0.206896552,0.789959016,0.261441821,0.258064516,0.268041237,0.352941176,0.767076503,0.25267006,0.105263158,0.323529412,0.352941176,0.747438525,0.29753028,0.285714286,0.315789474,0.321428571,0.776639344,0.266664215,0.268292683,0.229007634,0.333333333,0.696038251,0.399978099,0.148837209,0.148837209,0.148837209,0.703210383,0.145135191,0.205128205,0.205128205,0.207792208,0.767418033,0.178839974,0.276923077,0.260869565,0.28125,0.779713115,0.419516143,0.237288136,0.222222222,0.444444444
16,pizzacutter1,0.5,uniform,0.640881148,0.241820936,0.275862069,0.242424242,0.390243902,0.654371585,0.187097071,0.1,0.222222222,0.35,0.68920765,0.20039044,0,0.3125,0.363636364,0.478483607,0.082956801,0,0.08,0.086956522,0.486168033,0.083312588,0.086956522,0.085106383,0.086956522,0.764856557,0.202485611,0.153846154,0.258064516,0.3,0.773053279,0.243707281,0,0.290322581,0.37037037,0.75273224,0.249326263,0.117647059,0.285714286,0.305882353,0.810963115,0.207900596,0.288888889,0.219178082,0.342857143,0.654371585,0.354631171,0,0,0.380952381,0.789959016,0.22898479,0.317073171,0.302325581,0.333333333,0.688695355,0.149457489,0.237288136,0.237288136,0.25,0.661885246,0.248719654,0.210526316,0.155844156,0.285714286
16,pizzacutter1,0.75,uniform,0.808401639,0.303728786,0.408163265,0.392156863,0.434782609,0.799521858,0.452920224,0.222222222,0.32,0.511627907,0.801229508,0.285816117,0,0.222222222,0.476190476,0.589651639,0.158098963,0.117647059,0.212765957,0.212765957,0.496413934,0.081626884,0,0.066666667,0.076923077,0.741632514,0.155725571,0,0.290322581,0.325581395,0.755976776,0.172990197,0,0.166666667,0.34375,0.797984973,0.220952883,0,0.29787234,0.37037037,0.813353825,0.252705411,0.31884058,0.219178082,0.372881356,0.791666667,0.327064522,0.14953271,0.148837209,0.303030303,0.796618852,0.231826902,0.278481013,0.275,0.293333333,0.753415301,0.250771339,0.275862069,0.275862069,0.285714286,0.796448087,0.313321871,0.303030303,0.418604651,0.428571429
16,satellite,0.25,uniform,0.970706729,0.723160279,0.612244898,0.492753623,0.681818182,0.968108008,0.849317249,0.705882353,0.679245283,0.829268293,0.956083159,0.831096244,0.666666667,0.690909091,0.777777778,0.810447164,0.485717388,0.717948718,0.307692308,0.717948718,0.808555788,0.500667911,0.555555556,0.28,0.606060606,0.984884365,0.857455812,0.871794872,0.134185304,0.871794872,0.968676959,0.836987518,0.580645161,0.294117647,0.810810811,0.945442244,0.825619455,0.810810811,0.268456376,0.842105263,0.991127445,0.742764566,0.350877193,0.11311054,0.775510204,0.960911551,0.663645375,0.545454545,0.054320988,0.648648649,0.709158568,0.025238097,0.045138889,0.047058824,0.046901173,0.935016607,0.622542484,0.553191489,0.4,0.648648649,0.955222045,0.72844752,0.561403509,0.25,0.711111111
16,satellite,0.5,uniform,0.990681511,0.642187297,0.615384615,0.506024096,0.678571429,0.990866035,0.884410037,0.777777778,0.782608696,0.85,0.992372986,0.885813747,0.666666667,0.740740741,0.871794872,0.700870341,0.196304408,0.378378378,0.428571429,0.428571429,0.854779186,0.622181818,0.742857143,0.31372549,0.742857143,0.989543609,0.82956385,0.789473684,0.2,0.789473684,0.973167056,0.879585615,0.580645161,0.4,0.87804878,0.99687846,0.905203349,0.625,0.352,0.9,0.993803051,0.77620825,0.466666667,0.123943662,0.818181818,0.926559232,0.778177705,0.685714286,0.048442907,0.780487805,0.667886579,0.021671873,0.029906542,0.032906764,0.033395176,0.907445565,0.463217587,0.652173913,0.652173913,0.652173913,0.92240743,0.73477649,0.631578947,0.387096774,0.790697674
16,satellite,0.75,uniform,0.91699471,0.518545112,0.561403509,0.415584416,0.588235294,0.936308279,0.608846165,0.24,0.514285714,0.529411765,0.943935293,0.607009321,0.24,0.526315789,0.540540541,0.697625784,0.347827506,0.086956522,0.295081967,0.482758621,0.767775864,0.354354067,0,0.413793103,0.585365854,0.956436831,0.498969148,0.296296296,0.222222222,0.486486486,0.96789273,0.741304278,0,0.447058824,0.756756757,0.946103457,0.718720064,0.086956522,0.431818182,0.7,0.937769098,0.681655184,0.311926606,0.092105263,0.756756757,0.814645098,0.212305449,0,0.206896552,0.285714286,0.565060278,0.019377115,0.042179262,0.040540541,0.043715847,0.831867388,0.188946402,0.25,0.235294118,0.285714286,0.860161151,0.32686831,0.352941176,0.32,0.363636364
17,chile,0.25,uniform,0.969831224,0.725742771,0.583333333,0.48630137,0.680272109,0.97649789,0.78979045,0.46728972,0.701986755,0.73381295,0.967485232,0.708555854,0.343434343,0.654320988,0.661971831,0.914067511,0.418149992,0.357142857,0.452830189,0.519607843,0.914932489,0.472651517,0.330097087,0.444444444,0.531400966,0.960535865,0.636144118,0.5,0.169709989,0.662857143,0.94778903,0.696144553,0.263736264,0.412979351,0.657342657,0.962970464,0.726737645,0.396039604,0.34965035,0.671755725,0.899248945,0.406317032,0.293736501,0.15828877,0.506024096,0.844886076,0.4130349,0,0.16091954,0.405405405,0.562489451,0.07233937,0.102481986,0.103286385,0.103855232,0.87978903,0.386837777,0.414634146,0.251824818,0.443514644,0.875350211,0.374886912,0.311881188,0.125412541,0.455357143
17,chile,0.5,uniform,0.946109705,0.589569468,0.47826087,0.442906574,0.543352601,0.956793249,0.76644617,0.404040404,0.690647482,0.698630137,0.949603376,0.70365302,0.387755102,0.608108108,0.637037037,0.8647173,0.363247416,0,0.383647799,0.395522388,0.852350211,0.44041558,0.40776699,0.408333333,0.464,0.923025316,0.587196382,0.396226415,0.186397985,0.61627907,0.937506329,0.702814207,0.049382716,0.481751825,0.676470588,0.967742616,0.761139454,0.162790698,0.409356725,0.738255034,0.891721519,0.454118621,0.292792793,0.13592233,0.507246377,0.532371308,0.085290632,0,0,0.090322581,0.67692827,0.103749463,0.102446483,0.101055807,0.103395062,0.878059072,0.433721463,0.42364532,0.207386364,0.433862434,0.87464135,0.402395442,0.306569343,0.112244898,0.402877698
17,chile,0.75,uniform,0.903611814,0.363080316,0.447488584,0.443478261,0.467661692,0.911012658,0.548472339,0.139534884,0.407407407,0.488888889,0.916092827,0.533994377,0.117647059,0.434782609,0.535947712,0.760468354,0.335325655,0.244444444,0.444444444,0.444444444,0.745118143,0.25493364,0,0.414634146,0.429530201,0.896995781,0.48831151,0.136363636,0.270491803,0.547770701,0.878421941,0.566456312,0,0.557575758,0.601398601,0.872168776,0.563581693,0.025,0.511627907,0.569536424,0.876109705,0.440975659,0.265168539,0.135534318,0.513513514,0.66564557,0.112061274,0,0,0.165217391,0.728721519,0.207073637,0.104055088,0.102178813,0.10683425,0.827890295,0.409077279,0.38961039,0.24288425,0.471264368,0.819848101,0.396928583,0.323809524,0.161904762,0.458823529
17,cover,0.25,uniform,0.997597465,0.873545257,0.857142857,0.739726027,0.870967742,0.999663413,0.963187051,0.892857143,0.878787879,0.920634921,0.999582168,0.956399728,0.8,0.878787879,0.903225806,0.965308325,0.897218391,0.915254237,0.915254237,0.915254237,0.912980652,0.711026273,0.842105263,0.842105263,0.842105263,0.999744658,0.975926077,0.915254237,0.371794872,0.931034483,0.999704036,0.966653738,0.75,0.532110092,0.931034483,0.9996402,0.961743657,0.896551724,0.453125,0.918032787,0.999408071,0.895881226,0.783783784,0.15890411,0.918032787,0.997794775,0.953525234,0.884615385,0.261682243,0.947368421,0.982393018,0.285556921,0.268656716,0.117408907,0.41509434,0.998700078,0.965663208,0.905660377,0.835820896,0.945454545,0.999616987,0.976685918,0.903225806,0.532110092,0.931034483
17,cover,0.5,uniform,0.997226059,0.882957107,0.870967742,0.75,0.915254237,0.999466103,0.91200671,0.571428571,0.892307692,0.892307692,0.999698232,0.957089141,0.473684211,0.865671642,0.947368421,0.861372579,0.599815208,0.476190476,0.79245283,0.79245283,0.947707146,0.793905272,0.896551724,0.896551724,0.896551724,0.999634397,0.962781776,0.84,0.483333333,0.920634921,0.999587971,0.95191041,0.432432432,0.552380952,0.90625,0.99962279,0.95944869,0.723404255,0.597938144,0.918032787,0.999791084,0.962526574,0.743589744,0.137440758,0.965517241,0.997226059,0.885418709,0.432432432,0.732394366,0.821428571,0.99359324,0.582859776,0.534653465,0.306010929,0.628571429,0.999883936,0.989064683,0.928571429,0.947368421,0.947368421,0.9996402,0.975045837,0.965517241,0.453125,0.965517241
17,cover,0.75,uniform,0.958158753,0.73039563,0.827586207,0.75,0.827586207,0.999175942,0.898470513,0.342857143,0.9,0.881355932,0.999222368,0.923380462,0.1875,0.84375,0.84375,0.826773755,0.529195402,0.066666667,0.716981132,0.716981132,0.758295709,0.465112914,0.066666667,0.652173913,0.652173913,0.998897387,0.86543952,0.511627907,0.585858586,0.878787879,0.981238176,0.817217103,0,0.643678161,0.827586207,0.999164336,0.877089174,0.1875,0.734177215,0.903225806,0.999419678,0.895130475,0.591836735,0.061116965,0.918032787,0.692754094,0.071838363,0,0,0,0.992084402,0.598758606,0.367346939,0.173134328,0.552631579,0.997841201,0.879688292,0.830188679,0.830188679,0.846153846,0.999292007,0.929963717,0.875,0.316939891,0.888888889
17,fraud_car_insur,0.25,uniform,0.805173365,0.206250277,0.163120567,0.254927727,0.265331665,0.786997636,0.192565606,0.107843137,0.2027833,0.240932642,0.804204098,0.180555873,0.066350711,0.242647059,0.263222632,0.786547478,0.16548856,0.054054054,0.235102041,0.247510669,0.787777778,0.171265839,0.043478261,0.235102041,0.247510669,0.78123818,0.154202978,0.021052632,0.203389831,0.236057069,0.787400512,0.196541884,0.011049724,0.229681979,0.259259259,0.797194641,0.189148887,0.042780749,0.223529412,0.250428816,0.760008865,0.12144305,0.215423837,0.215286624,0.22089155,0.543289992,0.066207045,0,0,0.113207547,0.768574665,0.146217147,0.20979021,0.166083042,0.238719068,0.80107762,0.182478055,0.231313926,0.198589894,0.255528256,0.804401103,0.176837945,0.227903579,0.139443792,0.262745098
17,fraud_car_insur,0.5,uniform,0.739143026,0.189460839,0.181384248,0.201765448,0.210526316,0.74784476,0.188411258,0.090452261,0.193181818,0.225,0.734139086,0.147704261,0.031088083,0.172506739,0.207843137,0.766906028,0.170353011,0,0.230366492,0.230366492,0.766906028,0.170353011,0.095238095,0.230366492,0.230366492,0.755914106,0.139479904,0.010752688,0.204020849,0.220058423,0.770252167,0.191979884,0,0.242350061,0.242350061,0.756398739,0.19619823,0.021978022,0.221596244,0.232638889,0.753862293,0.117804584,0.214971209,0.215286624,0.217333333,0.606526793,0.076957457,0,0,0.112836767,0.766854807,0.147477142,0.214800262,0.208860759,0.236790607,0.757610323,0.131842291,0.217837411,0.197709464,0.23814774,0.761243105,0.130347178,0.221368178,0.143926789,0.229213483
17,fraud_car_insur,0.75,uniform,0.725864854,0.121098168,0.150537634,0.180404355,0.186978297,0.738967691,0.140363807,0.010869565,0.088,0.172151899,0.734674941,0.122842822,0,0.081632653,0.165577342,0.757828999,0.150273346,0.043478261,0.06,0.227338129,0.766169228,0.146329383,0,0.062176166,0.228488792,0.736468676,0.154550699,0,0.205714286,0.227758007,0.727251773,0.149785633,0,0.167630058,0.213961922,0.754516351,0.174181113,0,0.224264706,0.233183857,0.794397163,0.139287469,0.221092757,0.221092757,0.245192308,0.671148542,0.093122382,0,0,0,0.784753743,0.152639387,0.116201859,0.113710201,0.129342203,0.791160362,0.149749546,0.249757986,0.196836555,0.253092293,0.792023247,0.146275987,0.241112828,0.142160845,0.25
17,fraud_creditcard,0.25,uniform,0.978797997,0.803067485,0.571428571,0.19047619,0.8,0.977729549,0.802923977,0.333333333,0.380952381,0.888888889,0.978397329,0.803021148,0.333333333,0.307692308,0.888888889,0.6,0.201333333,0,0.333333333,0.333333333,0.6,0.201333333,0.333333333,0.333333333,0.333333333,0.895592654,0.800333333,0.333333333,0.056737589,0.888888889,0.898163606,0.800333333,0.333333333,0.125,0.888888889,0.897662771,0.800333333,0.333333333,0.101265823,0.888888889,0.895525876,0.640333333,0.216216216,0.057553957,0.8,0.978631052,0.560944976,0,0.6,0.333333333,0.856227045,0.02552356,0.033057851,0.025806452,0.037383178,0.953155259,0.524159937,0.5,0.470588235,0.6,0.542370618,0.052627724,0.153846154,0.133333333,0.166666667
17,fraud_creditcard,0.5,uniform,0.951185309,0.581034124,0.545454545,0.097560976,0.666666667,0.966944908,0.609575089,0.333333333,0.4,0.75,0.954791319,0.606596688,0,0.098360656,0.75,0.7,0.401,0.571428571,0.571428571,0.571428571,0.69966611,0.201,0.444444444,0.444444444,0.444444444,0.898297162,0.760333333,0.333333333,0.137931034,0.8,0.898731219,0.800333333,0,0.170212766,0.888888889,0.897028381,0.800333333,0,0.081632653,0.888888889,0.98721202,0.495464481,0.046511628,0.006345178,0.666666667,0.987512521,0.627381746,0.545454545,0.003815338,0.75,0.979632721,0.041269841,0.052356021,0.043290043,0.05952381,0.893823038,0.613151466,0.6,0.461538462,0.666666667,0.938096828,0.603834672,0.75,0.666666667,0.75
17,fraud_creditcard,0.75,uniform,0.710717863,0.550925738,0.5,0.142857143,0.666666667,0.899799666,0.603013417,0,0.75,0.75,0.886510851,0.630109706,0,0.75,0.75,0.6,0.201333333,0.333333333,0.333333333,0.333333333,0.7,0.401,0,0.571428571,0.571428571,0.899065109,0.733666667,0,0.235294118,0.75,0.89966611,0.800333333,0,0.421052632,0.888888889,0.899632721,0.800333333,0,0.4,0.888888889,0.899966611,0.800333333,0.888888889,0.8,0.888888889,0.991452421,0.627314181,0.003354579,0.003327787,0.003361345,0.889215359,0.062176217,0.076923077,0.062992126,0.088888889,0.883472454,0.800571429,0.571428571,0.75,0.75,0.957796327,0.235394239,0.333333333,0.333333333,0.333333333
17,korean5,0.25,uniform,0.954617149,0.774962499,0.811594203,0.705882353,0.823529412,0.951008508,0.765287863,0.736842105,0.742857143,0.779661017,0.945416308,0.77797661,0.714285714,0.788732394,0.788732394,0.946826307,0.707676286,0.761904762,0.777777778,0.8,0.948308001,0.712724981,0.761904762,0.637362637,0.777777778,0.89078482,0.669517826,0.576923077,0.256880734,0.685714286,0.933228181,0.779600053,0.510638298,0.504504505,0.848484848,0.917622598,0.716097764,0.653846154,0.408759124,0.823529412,0.656533792,0.125129045,0.112299465,0.111627907,0.263157895,0.473711882,0.053398223,0,0,0.094285714,0.659592773,0.077778443,0.075471698,0.081081081,0.106666667,0.629002963,0.116657944,0.146666667,0.113590264,0.186915888,0.624510085,0.114032358,0.116731518,0.094827586,0.17699115
17,korean5,0.5,uniform,0.95167766,0.743841407,0.72,0.602150538,0.782608696,0.937243093,0.75218972,0.588235294,0.787878788,0.787878788,0.948785967,0.758527793,0.3,0.76056338,0.779661017,0.935068349,0.746782811,0.654545455,0.852941176,0.852941176,0.837396042,0.618516791,0.774193548,0.774193548,0.774193548,0.910309722,0.662656997,0.510638298,0.274881517,0.68852459,0.949479017,0.689747226,0.210526316,0.557692308,0.771428571,0.960185451,0.695843832,0.409090909,0.537037037,0.771428571,0.79399675,0.240358795,0.141304348,0.107081174,0.35483871,0.474620017,0.052036998,0,0,0.094285714,0.787520314,0.117415618,0.04,0.101694915,0.178217822,0.722301883,0.157813623,0.147465438,0.103059581,0.243902439,0.716422904,0.139453021,0.140969163,0.094691535,0.239316239
17,korean5,0.75,uniform,0.930503776,0.565597438,0.615384615,0.597402597,0.647058824,0.886841602,0.547469565,0.114285714,0.391304348,0.610169492,0.879409234,0.613136976,0.058823529,0.530612245,0.597014925,0.858115859,0.681813823,0,0.62295082,0.716981132,0.825231813,0.627472863,0,0.676470588,0.766666667,0.816222158,0.293796486,0.057142857,0.333333333,0.351648352,0.842892649,0.391750032,0.058823529,0.417910448,0.447058824,0.845401969,0.42813767,0.111111111,0.512195122,0.516853933,0.744001529,0.334574541,0.142045455,0.100628931,0.452830189,0.582974859,0.074711756,0,0,0,0.540531498,0.066558681,0.112426036,0.104972376,0.127272727,0.590622311,0.123806675,0.211538462,0.100656455,0.285714286,0.596166714,0.107410921,0.118721461,0.086826347,0.253521127
17,mammography,0.25,uniform,0.895897123,0.62742178,0.64,0.5,0.657534247,0.917649927,0.66265447,0.474226804,0.641509434,0.662068966,0.938169186,0.681753117,0.469387755,0.615384615,0.691176471,0.881304242,0.545937697,0.179487179,0.351351351,0.626086957,0.892098976,0.518543079,0.243902439,0.342657343,0.592,0.94547294,0.531462858,0.588235294,0.19005848,0.618705036,0.930663091,0.688872901,0.422222222,0.384364821,0.714285714,0.941109215,0.693417544,0.557692308,0.372781065,0.692810458,0.904122379,0.311820413,0.238193018,0.142025611,0.502415459,0.91109215,0.637942306,0,0,0.045602606,0.884802535,0.346831898,0.253731343,0.150943396,0.341463415,0.89159922,0.614337032,0.639344262,0.208112875,0.651515152,0.899644076,0.509856924,0.274231678,0.050181818,0.595419847
17,mammography,0.5,uniform,0.870582643,0.580811551,0.547619048,0.445414847,0.622222222,0.930365675,0.572033966,0.298850575,0.585714286,0.602941176,0.934931741,0.553572454,0.279069767,0.5625,0.586666667,0.835351048,0.381362746,0.340909091,0.286624204,0.454545455,0.854622136,0.469938076,0.202531646,0.3125,0.545454545,0.941811312,0.493693645,0.484375,0.203125,0.528301887,0.897030717,0.58926647,0.155844156,0.424242424,0.632352941,0.901996587,0.562531862,0.279069767,0.381270903,0.589147287,0.908069235,0.342291851,0.274418605,0.13490364,0.510869565,0.243871282,0.014154859,0,0,0.043578739,0.898966358,0.278396712,0.251282051,0.157480315,0.326241135,0.899960995,0.576926357,0.539130435,0.206081081,0.592592593,0.913461726,0.491072785,0.27972028,0.050125313,0.546875
17,mammography,0.75,uniform,0.855997075,0.421092481,0.52173913,0.447916667,0.554054054,0.918846904,0.550353277,0.179487179,0.504672897,0.540983607,0.911496831,0.560246733,0.082191781,0.516666667,0.547945205,0.837979035,0.368050448,0,0.48,0.49122807,0.80692589,0.398672204,0,0.511627907,0.511627907,0.889775719,0.500631084,0.44,0.284237726,0.524137931,0.873425158,0.56599107,0.028169014,0.563218391,0.602564103,0.877805948,0.568789247,0.108108108,0.502564103,0.598540146,0.895982448,0.33572081,0.288,0.12642487,0.517647059,0.716816187,0.170851681,0,0,0,0.877966845,0.329954529,0.267029973,0.164305949,0.361538462,0.867996099,0.592269966,0.62992126,0.258215962,0.686131387,0.879726962,0.544326833,0.331360947,0.086463501,0.612903226
17,pizzacutter1,0.25,uniform,0.787909836,0.342684314,0.392156863,0.327868852,0.4,0.843237705,0.500642281,0.416666667,0.363636364,0.476190476,0.830259563,0.439363872,0.333333333,0.378378378,0.428571429,0.790812842,0.25428102,0.285714286,0.29787234,0.29787234,0.795252732,0.275675251,0.3,0.301075269,0.301075269,0.878244536,0.424315678,0.413793103,0.31372549,0.48,0.87329235,0.471016558,0.3,0.347826087,0.5,0.891051913,0.493286912,0.48,0.345679012,0.5,0.865266393,0.277044445,0.375,0.222222222,0.406779661,0.588797814,0.272415035,0.117647059,0.285714286,0.333333333,0.753756831,0.175735121,0.262295082,0.285714286,0.290322581,0.788934426,0.283478861,0.35483871,0.320987654,0.369230769,0.799521858,0.369094781,0.375,0.239316239,0.411764706
17,pizzacutter1,0.5,uniform,0.784153005,0.221902023,0.363636364,0.369230769,0.375,0.786202186,0.375713738,0,0.260869565,0.387096774,0.789617486,0.323139564,0,0.32,0.333333333,0.660006831,0.174829834,0.111111111,0.24,0.24,0.612534153,0.109939706,0.090909091,0.213333333,0.213333333,0.77920082,0.237320222,0.19047619,0.295454545,0.303030303,0.847336066,0.41225929,0,0.363636364,0.4,0.792349727,0.337511984,0.117647059,0.347826087,0.421052632,0.801912568,0.276972371,0.301369863,0.196319018,0.387096774,0.673155738,0.247697107,0,0,0.333333333,0.505464481,0.090017341,0.124293785,0.123595506,0.125714286,0.631147541,0.133592592,0.25,0.25,0.25,0.56010929,0.135954333,0.204081633,0.195652174,0.238095238
17,pizzacutter1,0.75,uniform,0.72079918,0.216911532,0.340425532,0.321428571,0.355555556,0.720628415,0.251441176,0.111111111,0.095238095,0.285714286,0.756489071,0.41875238,0.222222222,0.363636364,0.4,0.583333333,0.129051508,0.111111111,0.222222222,0.222222222,0.652663934,0.251008832,0,0.315789474,0.363636364,0.792349727,0.293494477,0.1,0.339622642,0.409090909,0.78364071,0.313496097,0.117647059,0.296296296,0.380952381,0.830942623,0.411115864,0.117647059,0.424242424,0.47826087,0.837602459,0.271036174,0.333333333,0.156862745,0.363636364,0.338114754,0.071150369,0,0,0.071428571,0.493681694,0.102347332,0.125874126,0.120805369,0.138461538,0.680327869,0.168208247,0.285714286,0.325581395,0.325581395,0.681010929,0.174158294,0.216216216,0.255319149,0.31372549
17,satellite,0.25,uniform,0.973859023,0.665147381,0.615384615,0.473684211,0.619047619,0.980624923,0.699778523,0.611111111,0.576923077,0.7,0.977395744,0.720047842,0.685714286,0.545454545,0.714285714,0.763301144,0.319892006,0.457142857,0.129353234,0.484848485,0.842446795,0.599948251,0.631578947,0.157635468,0.666666667,0.981501415,0.735690177,0.717948718,0.149659864,0.736842105,0.988405708,0.761142665,0.666666667,0.3,0.717948718,0.991819412,0.771509775,0.705882353,0.287581699,0.711111111,0.992511379,0.676333124,0.385964912,0.082242991,0.684210526,0.960911551,0.701071504,0.02890933,0.02890933,0.02890933,0.897573502,0.07166489,0.093220339,0.088353414,0.101149425,0.912089433,0.373325139,0.56,0.56,0.56,0.936154509,0.622546766,0.417910448,0.23030303,0.594594595
17,satellite,0.5,uniform,0.914703531,0.465542896,0.518518519,0.378378378,0.553191489,0.935631689,0.651811605,0.482758621,0.510638298,0.628571429,0.92428343,0.637732506,0.482758621,0.553191489,0.685714286,0.722936401,0.306051948,0.166666667,0.4,0.486486486,0.699840079,0.314692442,0.451612903,0.352941176,0.451612903,0.955698733,0.551320674,0.37037037,0.206896552,0.555555556,0.941075163,0.668382853,0.086956522,0.34,0.631578947,0.94405831,0.692025829,0.307692308,0.348623853,0.685714286,0.945057818,0.56288585,0.354166667,0.085539715,0.666666667,0.900356747,0.477958202,0,0.329411765,0.486486486,0.909167794,0.238520755,0.095505618,0.1,0.10625,0.886640423,0.403941551,0.391304348,0.3,0.470588235,0.891899373,0.412876356,0.349206349,0.25,0.444444444
17,satellite,0.75,uniform,0.86375938,0.407367941,0.371428571,0.379746835,0.490566038,0.921515562,0.601115616,0.24,0.564102564,0.625,0.905246648,0.560311707,0.166666667,0.487804878,0.577777778,0.589525157,0.116545455,0.222222222,0.266666667,0.266666667,0.63285767,0.119757576,0,0.324324324,0.324324324,0.970645221,0.343919473,0.083333333,0.187234043,0.461538462,0.899387994,0.645617847,0,0.472222222,0.666666667,0.966893222,0.592286474,0.086956522,0.424242424,0.571428571,0.989528232,0.54475224,0.297297297,0.053333333,0.695652174,0.191413458,0.023711926,0,0,0,0.528878091,0.016118614,0.032200358,0.031468531,0.033088235,0.768852257,0.337208406,0.32,0.203703704,0.387096774,0.782291795,0.37585937,0.258064516,0.191304348,0.451612903
